userId,movieId,score
177,470,5.0
203,181,5.0
203,332,5.0
203,50,5.0
203,248,5.0
203,288,5.0
203,150,5.0
203,283,5.0
203,471,4.0
203,93,4.0
203,117,4.0
21,558,5.0
21,447,5.0
21,164,5.0
21,98,5.0
21,298,5.0
21,56,5.0
21,219,5.0
21,234,5.0
21,671,5.0
21,326,5.0
197,96,5.0
197,511,5.0
197,515,5.0
197,176,5.0
197,449,5.0
197,510,5.0
197,651,5.0
197,181,5.0
197,187,5.0
197,195,5.0
134,313,5.0
134,748,5.0
134,751,5.0
134,15,5.0
134,326,5.0
134,1,5.0
134,323,4.0
134,879,4.0
134,539,4.0
134,258,4.0
180,462,5.0
180,68,5.0
180,433,5.0
180,121,5.0
180,83,5.0
180,213,5.0
180,631,5.0
180,421,5.0
180,111,5.0
180,216,5.0
236,57,5.0
236,286,5.0
236,729,5.0
236,506,5.0
236,170,5.0
236,735,5.0
236,185,5.0
236,223,5.0
236,15,5.0
236,419,5.0
263,176,5.0
263,419,5.0
263,416,5.0
263,523,5.0
263,272,5.0
263,69,5.0
263,1473,5.0
263,318,5.0
263,134,5.0
263,143,5.0
109,258,5.0
109,627,5.0
109,195,5.0
109,230,5.0
109,550,5.0
109,665,5.0
109,742,5.0
109,117,5.0
109,176,5.0
109,520,5.0
64,516,5.0
64,778,5.0
64,187,5.0
64,515,5.0
64,705,5.0
64,56,5.0
64,173,5.0
64,1141,5.0
64,215,5.0
64,746,5.0
114,175,5.0
114,1104,5.0
114,183,5.0
114,100,5.0
114,179,5.0
114,89,5.0
114,176,5.0
114,474,5.0
114,522,5.0
114,172,5.0
239,1099,5.0
239,1070,5.0
239,272,5.0
239,491,5.0
239,194,5.0
239,513,5.0
239,9,5.0
239,96,5.0
239,475,5.0
239,58,5.0
117,268,5.0
117,181,5.0
117,15,5.0
117,50,5.0
117,405,5.0
117,176,5.0
117,421,5.0
117,168,5.0
117,751,5.0
117,12,5.0
65,196,5.0
65,676,5.0
65,97,5.0
65,427,5.0
65,197,5.0
65,318,5.0
65,239,5.0
65,48,5.0
65,378,5.0
65,50,5.0
137,144,5.0
137,300,5.0
137,546,5.0
137,55,5.0
137,195,5.0
137,261,5.0
137,50,5.0
137,222,5.0
137,172,5.0
137,183,5.0
257,59,5.0
257,276,5.0
257,50,5.0
257,100,5.0
257,531,5.0
257,1462,5.0
257,1008,5.0
257,324,5.0
257,181,5.0
257,582,5.0
111,269,5.0
111,315,5.0
111,302,5.0
111,328,4.0
111,301,4.0
111,313,4.0
111,340,4.0
111,333,4.0
111,242,4.0
111,258,4.0
285,150,5.0
285,151,5.0
285,288,5.0
285,538,5.0
285,313,5.0
285,302,5.0
285,198,5.0
285,357,5.0
285,191,4.0
285,269,4.0
96,91,5.0
96,8,5.0
96,484,5.0
96,645,5.0
96,64,5.0
96,100,5.0
96,170,5.0
96,483,5.0
96,1,5.0
96,1232,5.0
116,187,5.0
116,313,5.0
116,180,5.0
116,344,5.0
116,268,5.0
116,203,5.0
116,519,5.0
116,11,5.0
116,246,5.0
116,56,5.0
73,657,5.0
73,357,5.0
73,12,5.0
73,127,5.0
73,474,5.0
73,479,5.0
73,89,5.0
73,81,5.0
73,518,5.0
73,173,5.0
221,48,5.0
221,268,5.0
221,172,5.0
221,250,5.0
221,318,5.0
221,100,5.0
221,129,5.0
221,721,5.0
221,272,5.0
221,24,5.0
235,70,5.0
235,419,5.0
235,511,5.0
235,275,5.0
235,435,5.0
235,474,5.0
235,705,5.0
235,193,5.0
235,523,5.0
235,197,5.0
164,685,5.0
164,117,5.0
164,689,5.0
164,313,5.0
164,125,5.0
164,245,5.0
164,148,5.0
164,331,5.0
164,300,5.0
164,118,5.0
281,304,5.0
281,690,5.0
281,271,5.0
281,748,5.0
281,332,4.0
281,538,4.0
281,877,4.0
281,322,4.0
281,288,4.0
281,310,4.0
182,69,5.0
182,172,5.0
182,423,5.0
182,126,5.0
182,479,5.0
182,181,5.0
182,50,5.0
182,596,5.0
182,178,5.0
182,864,4.0
129,286,5.0
129,906,5.0
129,272,4.0
129,269,4.0
129,302,4.0
129,242,4.0
129,1176,4.0
129,303,3.0
129,270,3.0
129,313,3.0
45,109,5.0
45,127,5.0
45,276,5.0
45,100,5.0
45,1,5.0
45,50,5.0
45,13,5.0
45,257,5.0
45,25,4.0
45,118,4.0
131,100,5.0
131,750,5.0
131,313,5.0
131,14,5.0
131,286,5.0
131,302,5.0
131,285,5.0
131,124,5.0
131,276,5.0
131,251,5.0
230,742,5.0
230,304,5.0
230,963,5.0
230,378,5.0
230,210,5.0
230,196,5.0
230,402,5.0
230,50,5.0
230,125,5.0
230,153,5.0
126,878,5.0
126,884,5.0
126,243,5.0
126,313,5.0
126,1175,5.0
126,328,5.0
126,340,5.0
126,337,5.0
126,681,5.0
126,353,5.0
231,126,5.0
231,924,5.0
231,471,5.0
231,181,4.0
231,252,4.0
231,846,4.0
231,121,4.0
231,748,4.0
231,405,4.0
231,289,4.0
280,631,5.0
280,127,5.0
280,1028,5.0
280,11,5.0
280,316,5.0
280,53,5.0
280,117,5.0
280,95,5.0
280,102,5.0
280,1313,5.0
288,272,5.0
288,127,5.0
288,196,5.0
288,202,5.0
288,900,5.0
288,340,5.0
288,13,5.0
288,887,5.0
288,300,5.0
288,69,5.0
152,685,5.0
152,111,5.0
152,272,5.0
152,716,5.0
152,132,5.0
152,97,5.0
152,125,5.0
152,780,5.0
152,866,5.0
152,167,5.0
217,22,5.0
217,82,5.0
217,195,5.0
217,578,5.0
217,685,5.0
217,231,5.0
217,679,5.0
217,79,5.0
217,56,5.0
217,222,5.0
79,100,5.0
79,246,5.0
79,124,5.0
79,269,5.0
79,286,5.0
79,813,5.0
79,325,5.0
79,7,5.0
79,262,5.0
79,251,5.0
75,1017,5.0
75,496,5.0
75,475,5.0
75,271,5.0
75,952,5.0
75,100,5.0
75,190,5.0
75,151,5.0
75,273,5.0
75,410,5.0
245,1028,5.0
245,1033,5.0
245,181,4.0
245,222,4.0
245,112,4.0
245,50,4.0
245,597,4.0
245,300,4.0
245,596,4.0
245,258,4.0
282,327,5.0
282,258,5.0
282,302,5.0
282,288,4.0
282,269,4.0
282,294,4.0
282,305,4.0
282,262,4.0
282,890,4.0
282,343,4.0
78,1160,5.0
78,301,5.0
78,237,5.0
78,880,5.0
78,255,4.0
78,412,4.0
78,289,4.0
78,257,4.0
78,288,4.0
78,93,4.0
118,200,5.0
118,774,5.0
118,654,5.0
118,475,5.0
118,174,5.0
118,433,5.0
118,176,5.0
118,156,5.0
118,547,5.0
118,185,5.0
283,1114,5.0
283,432,5.0
283,186,5.0
283,42,5.0
283,709,5.0
283,659,5.0
283,238,5.0
283,210,5.0
283,50,5.0
283,125,5.0
171,272,5.0
171,292,4.0
171,327,4.0
171,302,4.0
171,313,4.0
171,268,4.0
171,262,4.0
171,887,4.0
171,258,4.0
171,315,4.0
107,340,5.0
107,269,5.0
107,902,5.0
107,305,4.0
107,258,4.0
107,302,4.0
107,268,4.0
107,312,4.0
107,333,3.0
107,288,3.0
226,242,5.0
226,169,5.0
226,14,5.0
226,9,5.0
226,98,5.0
226,258,5.0
226,408,5.0
226,713,5.0
226,89,5.0
226,203,5.0
306,14,5.0
306,242,5.0
306,306,5.0
306,116,5.0
306,269,5.0
306,150,5.0
306,19,5.0
306,1251,5.0
306,235,4.0
306,287,4.0
173,328,5.0
173,286,5.0
173,323,5.0
173,294,5.0
173,242,5.0
173,292,5.0
173,879,5.0
173,305,5.0
173,690,5.0
173,302,5.0
185,287,5.0
185,269,5.0
185,127,5.0
185,197,5.0
185,28,5.0
185,86,5.0
185,285,5.0
185,514,5.0
185,423,5.0
185,321,5.0
150,181,5.0
150,246,5.0
150,127,5.0
150,475,5.0
150,268,5.0
150,50,5.0
150,276,5.0
150,293,4.0
150,129,4.0
150,221,4.0
274,845,5.0
274,50,5.0
274,748,5.0
274,25,5.0
274,275,5.0
274,496,5.0
274,478,5.0
274,83,5.0
274,319,5.0
274,713,5.0
188,692,5.0
188,143,5.0
188,96,5.0
188,218,5.0
188,7,5.0
188,628,5.0
188,173,5.0
188,98,5.0
188,419,5.0
188,79,5.0
48,174,5.0
48,308,5.0
48,661,5.0
48,187,5.0
48,654,5.0
48,511,5.0
48,195,5.0
48,132,5.0
48,172,5.0
48,181,5.0
311,98,5.0
311,203,5.0
311,83,5.0
311,385,5.0
311,172,5.0
311,28,5.0
311,366,5.0
311,568,5.0
311,229,5.0
311,205,5.0
165,372,5.0
165,258,5.0
165,181,5.0
165,651,5.0
165,15,5.0
165,222,5.0
165,169,5.0
165,318,5.0
165,326,5.0
165,432,5.0
208,216,5.0
208,663,5.0
208,197,5.0
208,88,5.0
208,211,5.0
208,435,5.0
208,194,5.0
208,371,5.0
208,202,4.0
208,514,4.0
2,251,5.0
2,50,5.0
2,316,5.0
2,313,5.0
2,242,5.0
2,283,5.0
2,311,5.0
2,100,5.0
2,127,5.0
2,285,5.0
205,316,4.0
205,333,4.0
205,289,4.0
205,326,4.0
205,315,4.0
205,242,4.0
205,748,4.0
205,304,3.0
205,313,3.0
205,258,3.0
248,117,5.0
248,475,5.0
248,127,5.0
248,183,5.0
248,198,5.0
248,515,5.0
248,186,5.0
248,11,5.0
248,854,5.0
248,114,5.0
93,15,5.0
93,477,5.0
93,1,5.0
93,222,4.0
93,845,4.0
93,275,4.0
93,476,4.0
93,235,4.0
93,815,4.0
93,283,4.0
159,1028,5.0
159,127,5.0
159,451,5.0
159,245,5.0
159,678,5.0
159,220,5.0
159,1190,5.0
159,117,5.0
159,310,5.0
159,273,5.0
146,1022,5.0
146,331,5.0
146,1293,5.0
146,272,5.0
146,245,5.0
146,315,5.0
146,336,5.0
146,262,4.0
146,1294,4.0
146,313,4.0
29,286,5.0
29,661,5.0
29,268,5.0
29,12,5.0
29,189,4.0
29,332,4.0
29,1018,4.0
29,98,4.0
29,259,4.0
29,270,4.0
156,641,5.0
156,180,5.0
156,197,5.0
156,178,5.0
156,187,5.0
156,480,5.0
156,661,4.0
156,58,4.0
156,192,4.0
156,137,4.0
37,403,5.0
37,56,5.0
37,161,5.0
37,22,5.0
37,597,5.0
37,195,5.0
37,68,5.0
37,174,5.0
37,50,5.0
37,226,5.0
141,258,5.0
141,274,5.0
141,125,5.0
141,744,5.0
141,472,5.0
141,535,5.0
141,295,5.0
141,300,5.0
141,106,5.0
141,282,5.0
195,181,5.0
195,100,5.0
195,651,5.0
195,132,5.0
195,47,5.0
195,127,5.0
195,143,5.0
195,313,5.0
195,451,5.0
195,134,5.0
108,275,5.0
108,515,5.0
108,10,5.0
108,14,5.0
108,137,5.0
108,319,5.0
108,7,5.0
108,100,4.0
108,290,4.0
108,50,4.0
47,340,5.0
47,302,5.0
47,305,5.0
47,262,5.0
47,321,4.0
47,292,4.0
47,268,4.0
47,306,4.0
47,327,4.0
47,269,4.0
255,249,5.0
255,763,5.0
255,98,5.0
255,234,5.0
255,682,5.0
255,56,5.0
255,324,5.0
255,219,5.0
255,185,4.0
255,258,4.0
89,216,5.0
89,197,5.0
89,732,5.0
89,246,5.0
89,936,5.0
89,127,5.0
89,117,5.0
89,813,5.0
89,387,5.0
89,151,5.0
140,286,5.0
140,303,5.0
140,268,4.0
140,319,4.0
140,289,4.0
140,880,4.0
140,302,4.0
140,304,4.0
140,321,4.0
140,332,3.0
190,302,5.0
190,471,5.0
190,313,5.0
190,272,5.0
190,237,5.0
190,288,5.0
190,117,4.0
190,147,4.0
190,751,4.0
190,300,4.0
24,64,5.0
24,191,5.0
24,763,5.0
24,427,5.0
24,662,5.0
24,477,5.0
24,275,5.0
24,178,5.0
24,286,5.0
24,318,5.0
17,150,5.0
17,151,4.0
17,1,4.0
17,137,4.0
17,294,4.0
17,919,4.0
17,126,4.0
17,7,4.0
17,100,4.0
17,475,4.0
313,616,5.0
313,96,5.0
313,191,5.0
313,488,5.0
313,205,5.0
313,180,5.0
313,136,5.0
313,435,5.0
313,482,5.0
313,132,5.0
53,174,5.0
53,100,5.0
53,199,5.0
53,64,5.0
53,628,5.0
53,15,5.0
53,281,4.0
53,181,4.0
53,258,4.0
53,121,4.0
124,11,5.0
124,166,5.0
124,154,5.0
124,168,5.0
124,616,4.0
124,226,4.0
124,96,4.0
124,550,4.0
124,98,4.0
124,144,4.0
149,269,5.0
149,286,5.0
149,313,5.0
149,305,4.0
149,896,4.0
149,302,4.0
149,346,4.0
149,268,4.0
149,340,4.0
149,303,4.0
176,324,5.0
176,272,5.0
176,305,5.0
176,100,5.0
176,50,5.0
176,246,5.0
176,475,5.0
176,222,5.0
176,7,5.0
176,93,5.0
106,97,5.0
106,165,5.0
106,194,5.0
106,196,5.0
106,216,5.0
106,191,5.0
106,162,5.0
106,318,5.0
106,526,4.0
106,582,4.0
312,133,5.0
312,573,5.0
312,494,5.0
312,921,5.0
312,641,5.0
312,480,5.0
312,631,5.0
312,134,5.0
312,1203,5.0
312,557,5.0
175,127,5.0
175,483,5.0
175,215,5.0
175,496,5.0
175,64,5.0
175,234,5.0
175,419,5.0
175,172,5.0
175,11,5.0
175,50,5.0
153,64,5.0
153,56,5.0
153,258,5.0
153,357,5.0
153,182,5.0
153,79,5.0
153,265,4.0
153,568,4.0
153,127,3.0
153,321,3.0
220,288,5.0
220,286,5.0
220,300,5.0
220,269,5.0
220,298,4.0
220,303,4.0
220,306,4.0
220,301,4.0
220,682,4.0
220,268,4.0
143,331,5.0
143,347,5.0
143,325,5.0
143,333,5.0
143,313,5.0
143,326,5.0
143,288,5.0
143,328,4.0
143,272,4.0
143,315,4.0
199,268,5.0
199,242,5.0
199,286,5.0
199,475,5.0
199,116,5.0
199,9,5.0
199,408,5.0
199,269,5.0
199,221,4.0
199,258,4.0
202,604,5.0
202,484,4.0
202,258,4.0
202,516,4.0
202,269,4.0
202,195,4.0
202,96,4.0
202,283,3.0
202,172,3.0
202,423,3.0
277,273,5.0
277,286,5.0
277,255,4.0
277,279,4.0
277,282,4.0
277,1197,4.0
277,24,4.0
277,9,4.0
277,129,4.0
277,117,4.0
206,302,5.0
206,288,5.0
206,895,5.0
206,315,5.0
206,313,5.0
206,346,5.0
206,272,5.0
206,310,5.0
206,333,4.0
206,1127,4.0
76,135,5.0
76,276,5.0
76,1129,5.0
76,100,5.0
76,474,5.0
76,150,5.0
76,64,5.0
76,197,5.0
76,23,5.0
76,286,5.0
314,28,5.0
314,95,5.0
314,692,5.0
314,1139,5.0
314,924,5.0
314,735,5.0
314,29,5.0
314,623,5.0
314,591,5.0
314,268,5.0
136,276,5.0
136,14,5.0
136,100,5.0
136,515,5.0
136,286,5.0
136,647,5.0
136,137,5.0
136,318,5.0
136,116,5.0
136,744,5.0
179,258,5.0
179,316,5.0
179,895,5.0
179,315,5.0
179,272,5.0
179,333,5.0
179,288,5.0
179,914,5.0
179,682,5.0
179,916,5.0
4,303,5.0
4,361,5.0
4,294,5.0
4,50,5.0
4,354,5.0
4,300,5.0
4,258,5.0
4,329,5.0
4,327,5.0
4,324,5.0
304,237,5.0
304,298,5.0
304,313,5.0
304,300,5.0
304,271,4.0
304,322,4.0
304,275,4.0
304,294,4.0
304,278,4.0
304,763,4.0
3,328,5.0
3,321,5.0
3,320,5.0
3,347,5.0
3,340,5.0
3,346,5.0
3,331,4.0
3,318,4.0
3,348,4.0
3,327,4.0
227,295,5.0
227,293,5.0
227,7,5.0
227,93,5.0
227,137,5.0
227,129,5.0
227,13,5.0
227,100,5.0
227,50,4.0
227,411,4.0
252,9,5.0
252,268,5.0
252,275,5.0
252,100,5.0
252,1,5.0
252,410,5.0
252,276,5.0
252,475,5.0
252,286,5.0
252,149,5.0
212,197,5.0
212,382,5.0
212,527,5.0
212,199,5.0
212,268,5.0
212,528,5.0
212,246,5.0
212,631,5.0
212,318,5.0
212,87,5.0
310,116,5.0
310,845,5.0
310,304,5.0
310,257,5.0
310,14,5.0
310,251,5.0
310,1022,5.0
310,275,5.0
310,50,5.0
310,1142,5.0
35,300,5.0
35,259,4.0
35,680,4.0
35,332,4.0
35,879,4.0
35,937,4.0
35,333,4.0
35,748,4.0
35,1025,3.0
35,322,3.0
147,904,5.0
147,292,5.0
147,339,5.0
147,304,5.0
147,750,5.0
147,301,5.0
147,898,5.0
147,286,5.0
147,305,4.0
147,258,4.0
105,258,5.0
105,270,5.0
105,313,5.0
105,302,5.0
105,268,4.0
105,272,4.0
105,286,4.0
105,324,4.0
105,288,4.0
105,327,4.0
34,242,5.0
34,299,5.0
34,332,5.0
34,329,5.0
34,286,5.0
34,1024,5.0
34,324,5.0
34,292,5.0
34,990,5.0
34,898,5.0
71,89,5.0
71,462,5.0
71,475,5.0
71,56,5.0
71,923,5.0
71,65,5.0
71,257,5.0
71,197,5.0
71,357,5.0
71,14,5.0
51,83,5.0
51,173,5.0
51,144,5.0
51,172,5.0
51,50,5.0
51,181,5.0
51,132,4.0
51,64,4.0
51,496,4.0
51,203,4.0
204,340,5.0
204,292,5.0
204,1022,5.0
204,297,5.0
204,45,5.0
204,302,5.0
204,303,5.0
204,242,5.0
204,170,5.0
204,318,5.0
315,305,5.0
315,531,5.0
315,654,5.0
315,223,5.0
315,302,5.0
315,55,5.0
315,156,5.0
315,285,5.0
315,127,5.0
315,603,5.0
31,484,5.0
31,705,5.0
31,504,5.0
31,493,5.0
31,514,5.0
31,32,5.0
31,175,5.0
31,136,5.0
31,262,5.0
31,1022,5.0
316,98,5.0
316,213,5.0
316,549,5.0
316,19,5.0
316,190,5.0
316,283,5.0
316,1039,5.0
316,521,5.0
316,463,5.0
316,318,5.0
103,126,5.0
103,527,5.0
103,50,5.0
103,255,5.0
103,56,5.0
103,24,4.0
103,127,4.0
103,117,4.0
103,144,4.0
103,471,4.0
318,257,5.0
318,648,5.0
318,204,5.0
318,610,5.0
318,197,5.0
318,194,5.0
318,315,5.0
318,509,5.0
318,127,5.0
318,419,5.0
30,435,5.0
30,1007,5.0
30,286,5.0
30,531,5.0
30,242,5.0
30,258,5.0
30,174,5.0
30,313,5.0
30,135,5.0
30,69,5.0
120,25,5.0
120,286,5.0
120,258,5.0
120,515,5.0
120,282,4.0
120,9,4.0
120,924,4.0
120,405,4.0
120,125,4.0
120,15,4.0
46,690,5.0
46,333,5.0
46,1062,5.0
46,127,5.0
46,313,5.0
46,1024,5.0
46,909,5.0
46,305,5.0
46,748,5.0
46,286,5.0
289,1016,5.0
289,849,4.0
289,7,4.0
289,24,4.0
289,685,4.0
289,471,4.0
289,742,4.0
289,455,4.0
289,117,4.0
289,282,3.0
209,251,5.0
209,50,5.0
209,1,5.0
209,285,5.0
209,127,5.0
209,813,5.0
209,408,4.0
209,242,4.0
209,321,4.0
209,1137,4.0
261,340,5.0
261,875,5.0
261,339,5.0
261,1025,5.0
261,359,5.0
261,410,5.0
261,892,5.0
261,687,5.0
261,125,5.0
261,243,5.0
88,881,5.0
88,261,5.0
88,904,5.0
88,886,5.0
88,311,5.0
88,1191,5.0
88,354,5.0
88,286,5.0
88,326,5.0
88,301,4.0
9,298,5.0
9,691,5.0
9,487,5.0
9,286,5.0
9,6,5.0
9,483,5.0
9,371,5.0
9,201,5.0
9,50,5.0
9,385,5.0
247,736,5.0
247,111,5.0
247,50,5.0
247,28,5.0
247,64,5.0
247,70,5.0
247,258,5.0
247,251,4.0
247,257,4.0
247,272,4.0
321,615,5.0
321,483,5.0
321,1194,5.0
321,205,5.0
321,497,5.0
321,484,5.0
321,515,5.0
321,61,5.0
321,633,5.0
321,510,5.0
266,275,5.0
266,100,5.0
266,508,4.0
266,272,4.0
266,124,4.0
266,313,4.0
266,268,4.0
266,285,4.0
266,286,4.0
266,14,4.0
74,272,5.0
74,313,5.0
74,340,5.0
74,315,5.0
74,326,4.0
74,9,4.0
74,237,4.0
74,15,4.0
74,100,4.0
74,121,4.0
238,298,5.0
238,286,5.0
238,111,4.0
238,300,4.0
238,121,4.0
238,458,4.0
238,471,4.0
238,538,4.0
238,405,4.0
238,257,4.0
319,313,5.0
319,879,5.0
319,302,4.0
319,267,4.0
319,880,4.0
319,333,4.0
319,307,4.0
319,268,4.0
319,306,4.0
319,332,4.0
323,127,5.0
323,744,5.0
323,22,5.0
323,203,5.0
323,467,5.0
323,180,5.0
323,172,5.0
323,215,5.0
323,56,5.0
323,1050,5.0
67,64,5.0
67,240,5.0
67,405,5.0
67,1093,5.0
67,7,5.0
67,117,5.0
67,1095,4.0
67,121,4.0
67,151,4.0
67,743,4.0
211,257,5.0
211,423,5.0
211,205,5.0
211,199,5.0
211,215,5.0
211,127,4.0
211,526,4.0
211,286,4.0
211,457,4.0
211,520,4.0
98,517,5.0
98,116,5.0
98,629,5.0
98,523,5.0
98,514,5.0
98,25,5.0
98,428,5.0
98,435,5.0
98,659,5.0
98,194,5.0
12,735,5.0
12,471,5.0
12,143,5.0
12,97,5.0
12,204,5.0
12,132,5.0
12,157,5.0
12,15,5.0
12,191,5.0
12,196,5.0
40,268,4.0
40,754,4.0
40,303,4.0
40,333,4.0
40,345,4.0
40,294,4.0
40,337,4.0
40,305,4.0
40,896,4.0
40,321,4.0
258,313,5.0
258,310,5.0
258,751,5.0
258,873,5.0
258,748,5.0
258,272,5.0
258,332,5.0
258,286,5.0
258,326,5.0
258,300,5.0
228,313,5.0
228,272,5.0
228,690,5.0
228,286,5.0
228,812,5.0
228,288,4.0
228,651,4.0
228,427,4.0
228,655,4.0
228,475,3.0
325,430,5.0
325,179,5.0
325,506,5.0
325,177,5.0
325,474,5.0
325,484,5.0
325,135,5.0
325,185,5.0
325,432,5.0
325,175,5.0
320,177,5.0
320,68,5.0
320,210,5.0
320,173,5.0
320,431,5.0
320,97,5.0
320,22,5.0
320,156,5.0
320,184,5.0
320,92,5.0
326,50,5.0
326,496,5.0
326,318,5.0
326,732,5.0
326,526,5.0
326,185,5.0
326,144,5.0
326,443,5.0
326,655,5.0
326,479,5.0
327,192,5.0
327,188,5.0
327,234,5.0
327,634,5.0
327,9,5.0
327,132,5.0
327,959,5.0
327,919,5.0
327,865,5.0
327,960,5.0
183,483,5.0
183,485,5.0
183,230,5.0
183,177,5.0
183,274,5.0
183,241,4.0
183,405,4.0
183,720,4.0
183,159,4.0
183,227,4.0
328,519,5.0
328,523,5.0
328,528,5.0
328,188,5.0
328,132,5.0
328,265,5.0
328,510,5.0
328,100,5.0
328,483,5.0
328,661,5.0
322,197,5.0
322,32,5.0
322,50,5.0
322,479,5.0
322,192,5.0
322,185,5.0
322,179,5.0
322,194,5.0
322,521,5.0
322,313,5.0
330,136,5.0
330,235,5.0
330,51,5.0
330,215,5.0
330,596,5.0
330,465,5.0
330,8,5.0
330,44,5.0
330,204,5.0
330,50,5.0
27,100,5.0
27,123,5.0
27,298,4.0
27,121,4.0
27,370,4.0
27,246,4.0
27,515,4.0
27,9,4.0
27,1017,4.0
27,742,3.0
331,47,5.0
331,69,5.0
331,305,5.0
331,59,5.0
331,81,5.0
331,180,5.0
331,947,5.0
331,958,5.0
331,682,5.0
331,1296,5.0
332,693,5.0
332,228,5.0
332,229,5.0
332,284,5.0
332,232,5.0
332,451,5.0
332,673,5.0
332,1188,5.0
332,98,5.0
332,148,5.0
329,124,5.0
329,272,5.0
329,137,5.0
329,302,5.0
329,100,4.0
329,512,4.0
329,297,4.0
329,98,4.0
329,79,4.0
329,515,4.0
86,258,5.0
86,889,5.0
86,1175,5.0
86,270,5.0
86,683,5.0
86,1176,5.0
86,327,4.0
86,888,4.0
86,242,4.0
86,269,4.0
139,303,5.0
139,127,5.0
139,297,5.0
139,100,5.0
139,1233,5.0
139,475,5.0
139,744,5.0
139,268,4.0
139,458,4.0
139,246,4.0
300,872,5.0
300,876,5.0
300,881,5.0
300,1094,5.0
300,948,4.0
300,243,4.0
300,322,4.0
300,257,4.0
300,456,4.0
300,288,4.0
163,316,5.0
163,56,4.0
163,64,4.0
163,98,4.0
163,97,4.0
163,318,4.0
163,347,4.0
163,272,4.0
163,258,4.0
163,357,4.0
333,66,5.0
333,739,5.0
333,316,5.0
333,88,5.0
333,315,5.0
333,174,5.0
333,748,4.0
333,98,4.0
333,276,4.0
333,300,4.0
334,603,5.0
334,100,5.0
334,481,5.0
334,223,5.0
334,59,5.0
334,302,5.0
334,1010,5.0
334,7,5.0
334,663,5.0
334,525,5.0
39,352,5.0
39,937,5.0
39,748,5.0
39,288,5.0
39,302,5.0
39,315,4.0
39,258,4.0
39,333,4.0
39,347,4.0
39,313,4.0
324,748,5.0
324,471,5.0
324,298,5.0
324,1094,5.0
324,754,5.0
324,300,5.0
324,9,5.0
324,307,5.0
324,872,5.0
324,288,5.0
132,922,5.0
132,56,5.0
132,664,5.0
132,137,4.0
132,124,4.0
132,154,4.0
132,523,4.0
132,12,4.0
132,127,4.0
132,484,4.0
336,154,5.0
336,1074,5.0
336,1012,5.0
336,1017,5.0
336,216,5.0
336,153,5.0
336,122,5.0
336,168,5.0
336,762,5.0
336,90,5.0
335,347,5.0
335,902,5.0
335,307,5.0
335,300,5.0
335,340,5.0
335,245,4.0
335,269,4.0
335,271,4.0
335,288,4.0
335,333,4.0
169,879,5.0
169,603,5.0
169,172,5.0
169,181,5.0
169,705,5.0
169,211,5.0
169,213,5.0
169,684,5.0
169,331,5.0
169,300,5.0
338,408,5.0
338,484,5.0
338,663,5.0
338,134,5.0
338,582,5.0
338,603,5.0
338,516,5.0
338,170,5.0
338,480,5.0
338,654,5.0
339,132,5.0
339,856,5.0
339,475,5.0
339,198,5.0
339,12,5.0
339,32,5.0
339,693,5.0
339,589,5.0
339,478,5.0
339,673,5.0
309,326,5.0
309,331,5.0
309,1025,5.0
309,258,5.0
309,938,4.0
309,242,4.0
309,319,4.0
309,334,4.0
309,286,4.0
309,879,4.0
342,288,5.0
342,132,5.0
342,1368,5.0
342,175,5.0
342,191,5.0
342,56,5.0
342,58,5.0
342,189,5.0
342,657,5.0
342,32,5.0
340,1,5.0
340,405,5.0
340,1133,5.0
340,418,5.0
340,265,5.0
340,526,5.0
340,71,5.0
340,588,5.0
340,946,5.0
340,215,5.0
317,350,5.0
317,748,5.0
317,300,4.0
317,328,4.0
317,331,4.0
317,245,4.0
317,313,4.0
317,264,4.0
317,355,4.0
317,299,4.0
341,880,5.0
341,292,5.0
341,887,5.0
341,1025,5.0
341,330,5.0
341,299,5.0
341,881,5.0
341,876,4.0
341,1527,4.0
341,288,4.0
343,135,5.0
343,82,5.0
343,655,5.0
343,275,5.0
343,20,5.0
343,12,5.0
343,474,5.0
343,423,5.0
343,211,5.0
343,792,5.0
344,306,5.0
344,119,5.0
344,175,5.0
344,663,5.0
344,568,5.0
344,315,5.0
344,45,5.0
344,190,5.0
344,195,5.0
344,12,5.0
345,48,5.0
345,151,5.0
345,285,5.0
345,173,5.0
345,251,5.0
345,216,5.0
345,451,5.0
345,221,5.0
345,315,5.0
345,443,5.0
346,33,5.0
346,133,5.0
346,134,5.0
346,291,5.0
346,879,5.0
346,174,5.0
346,22,5.0
346,572,5.0
346,431,5.0
346,12,5.0
347,22,5.0
347,79,5.0
347,144,5.0
347,168,5.0
347,435,5.0
347,69,5.0
347,85,5.0
347,288,5.0
347,300,5.0
347,472,5.0
273,902,5.0
273,268,5.0
273,311,4.0
273,690,4.0
273,319,4.0
273,321,4.0
273,303,4.0
273,305,4.0
273,315,4.0
273,316,4.0
55,144,5.0
55,89,5.0
55,273,5.0
55,118,5.0
55,79,5.0
55,22,5.0
55,56,4.0
55,181,4.0
55,50,4.0
55,174,4.0
349,20,5.0
349,10,5.0
349,276,5.0
349,285,5.0
349,284,5.0
349,411,4.0
349,847,4.0
349,823,4.0
349,475,4.0
349,9,4.0
348,928,5.0
348,288,5.0
348,147,5.0
348,313,5.0
348,1061,5.0
348,126,5.0
348,111,5.0
348,121,5.0
348,323,5.0
